"phase","cards","order","outcomeArray","response","answer","AmyResponse","BenResponse","corAnswer","round","subj","outcome","cards_iso","RT","points","exp_time","number","inference_level","should_know","numRound","age","gender"
6,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,104,0,"A8A8A8",26.057,4,33.9,37,3,5,2,22,0
7,"A888AA","Ben,You,Amy","[[False, False, False], [False, True]]","False","A8","False","False","False",1,104,1,"A8AA88",3.809,4,33.9,37,1,4,2,22,0
7,"A888AA","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","True",2,104,1,"A8AA88",1.553,4,33.9,37,1,4,2,22,0
8,"AAAA88","You,Amy,Ben","[[False, False, True], [True]]","False","AA","False","True","False",1,104,1,"AAAA88",3.034,4,33.9,37,1,4,2,22,0
8,"AAAA88","You,Amy,Ben","[[False, False, True], [True]]","True","AA","","","True",2,104,1,"AAAA88",2.031,4,33.9,37,1,4,2,22,0
9,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","False","A8","True","False","False",1,104,0,"AAA888",8.85,4,33.9,37,2,4,2,22,0
9,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","True","A8","","True","True",2,104,0,"AAA888",1.523,4,33.9,37,2,4,2,22,0
10,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","A8","False","False","False",1,104,1,"A8A8AA",2.688,4,33.9,37,4,6,2,22,0
10,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","A8","True","False","True",2,104,1,"A8A8AA",1.526,4,33.9,37,4,6,2,22,0
1,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","A8","False","False","False",1,105,0,"AAA888",33.363,6,36.7,36,4,6,2,21,0
1,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","A8","True","True","True",2,105,0,"AAA888",39.568,6,36.7,36,4,6,2,21,0
2,"88AA88","Amy,Ben,You","[[True, True, True]]","True","88","True","True","True",1,105,1,"AA88AA",38.662,6,36.7,36,1,2,1,21,0
3,"A8A8A8","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","False",1,105,0,"A8A8A8",29.551,6,36.7,36,3,5,2,21,0
4,"AA88A8","You,Amy,Ben","[[False, False, True], [True]]","False","AA","False","True","False",1,105,1,"AA88A8",15.419,6,36.7,36,2,4,2,21,0
4,"AA88A8","You,Amy,Ben","[[False, False, True], [True]]","True","AA","","","True",2,105,1,"AA88A8",268.496,6,36.7,36,2,4,2,21,0
5,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,105,1,"A8AA88",5.055,6,36.7,36,1,4,2,21,0
5,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,105,1,"A8AA88",24.57,6,36.7,36,1,4,2,21,0
6,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","False","88","False","True","False",1,105,1,"AAAA88",7.885,6,36.7,36,1,4,2,21,0
6,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","88","","","True",2,105,1,"AAAA88",8.987,6,36.7,36,1,4,2,21,0
7,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,105,0,"A8AAA8",41.433,6,36.7,36,2,5,2,21,0
7,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,105,0,"A8AAA8",26.907,6,36.7,36,2,5,2,21,0
8,"AA8888","Amy,Ben,You","[[False, False, True]]","True","AA","False","False","True",1,105,1,"AA8888",4.612,6,36.7,36,0,1,1,21,0
9,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","A8","False","False","False",1,105,1,"A8A8AA",54.321,6,36.7,36,4,6,2,21,0
9,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","A8","True","False","True",2,105,1,"A8A8AA",385.464,6,36.7,36,4,6,2,21,0
10,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","88","False","False","False",1,105,0,"AAA8A8",11.987,6,36.7,36,3,10,3,21,0
10,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","88","True","True","False",2,105,0,"AAA8A8",379.599,6,36.7,36,3,10,3,21,0
10,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","True","88","","True","False",3,105,0,"AAA8A8",94.485,6,36.7,36,3,10,3,21,0
1,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,106,0,"A8AAA8",13.336,2,18,31,2,5,2,27,0
1,"A888A8","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,106,0,"A8AAA8",3.456,2,18,31,2,5,2,27,0
2,"88AAAA","Ben,You,Amy","[[False, True]]","True","88","","False","True",1,106,1,"AA8888",2.552,2,18,31,0,1,1,27,0
3,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,106,0,"A8AA88",3.949,2,18,31,1,4,2,27,0
3,"A888AA","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,106,0,"A8AA88",3.338,2,18,31,1,4,2,27,0
4,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","88","False","False","False",1,106,0,"AA88A8",5.198,2,18,31,4,10,3,27,0
4,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","88","False","True","False",2,106,0,"AA88A8",61.953,2,18,31,4,10,3,27,0
5,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","A8","False","False","False",1,106,1,"A8A8AA",3.456,2,18,31,2,4,2,27,0
5,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","True",2,106,1,"A8A8AA",26.108,2,18,31,2,4,2,27,0
6,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","AA","False","False","False",1,106,0,"A8A8A8",1.976,2,18,31,3,10,3,27,0
6,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","AA","True","False","False",2,106,0,"A8A8A8",2.554,2,18,31,3,10,3,27,0
6,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","AA","","","False",3,106,0,"A8A8A8",16.022,2,18,31,3,10,3,27,0
7,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","88","False","False","False",1,106,0,"AAA8A8",2.375,2,18,31,3,10,3,27,0
7,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","False","88","True","True","False",2,106,0,"AAA8A8",45.94,2,18,31,3,10,3,27,0
7,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","True","88","","True","False",3,106,0,"AAA8A8",12.687,2,18,31,3,10,3,27,0
8,"AAAA88","You,Amy,Ben","[[False, False, True], [True]]","False","","False","True","False",1,106,0,"AAAA88",2.031,2,18,31,1,4,2,27,0
8,"AAAA88","You,Amy,Ben","[[False, False, True], [True]]","False","","","","True",2,106,0,"AAAA88",5.238,2,18,31,1,4,2,27,0
9,"AA88AA","Amy,Ben,You","[[True, True, True]]","True","A8","True","True","True",1,106,0,"AA88AA",3.335,2,18,31,1,2,1,27,0
10,"AAA888","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","AA","False","False","False",1,106,0,"AAA888",7.422,2,18,31,4,6,2,27,0
1,"88AAA8","Ben,You,Amy","[[False, False, False], [True, True]]","False","A8","False","False","False",1,107,0,"AA88A8",77.168,4,27.7,30,2,5,2,18,0
1,"88AAA8","Ben,You,Amy","[[False, False, False], [True, True]]","True","A8","","True","True",2,107,0,"AA88A8",10.632,4,27.7,30,2,5,2,18,0
2,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","False","88","True","False","False",1,107,1,"AA88AA",180.641,4,27.7,30,1,4,2,18,0
2,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","True","88","","True","True",2,107,1,"AA88AA",139.282,4,27.7,30,1,4,2,18,0
3,"AA8888","Amy,Ben,You","[[False, False, True]]","True","AA","False","False","True",1,107,1,"AA8888",2.294,4,27.7,30,0,1,1,18,0
4,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","A8","False","False","False",1,107,1,"A8AA88",23.477,4,27.7,30,1,4,2,18,0
4,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","True","A8","","","True",2,107,1,"A8AA88",51.118,4,27.7,30,1,4,2,18,0
5,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","False","False",1,107,0,"AAA8A8",35.064,4,27.7,30,3,10,3,18,0
6,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,107,0,"A8A8AA",53.23,4,27.7,30,2,4,2,18,0
6,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,107,0,"A8A8AA",23.16,4,27.7,30,2,4,2,18,0
7,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","False","88","False","True","False",1,107,1,"AAAA88",11.926,4,27.7,30,1,4,2,18,0
7,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","88","","","True",2,107,1,"AAAA88",57.801,4,27.7,30,1,4,2,18,0
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,107,0,"A8A8A8",8.421,4,27.7,30,3,10,3,18,0
8,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",2,107,0,"A8A8A8",36.805,4,27.7,30,3,10,3,18,0
9,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,107,0,"A8AAA8",19.759,4,27.7,30,4,10,3,18,0
9,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","True","False",2,107,0,"A8AAA8",85.282,4,27.7,30,4,10,3,18,0
9,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",3,107,0,"A8AAA8",6.782,4,27.7,30,4,10,3,18,0
10,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","AA","False","False","False",1,107,0,"AAA888",20.605,4,27.7,30,4,10,3,18,0
10,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","AA","True","False","False",2,107,0,"AAA888",28.116,4,27.7,30,4,10,3,18,0
10,"AAA888","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","AA","","","False",3,107,0,"AAA888",34.533,4,27.7,30,4,10,3,18,0
1,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","False","A8","True","False","False",1,108,0,"AA88AA",140.654,4,28.7,23,1,4,2,37,0
1,"88AA88","Ben,You,Amy","[[False, False, True], [True, True]]","True","A8","","True","True",2,108,0,"AA88AA",3.52,4,28.7,23,1,4,2,37,0
2,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","False","False",1,108,1,"A8A8A8",76.922,4,28.7,23,3,10,3,37,0
2,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",2,108,1,"A8A8A8",4.723,4,28.7,23,3,10,3,37,0
2,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",3,108,1,"A8A8A8",3.486,4,28.7,23,3,10,3,37,0
3,"AA8888","Ben,You,Amy","[[False, True]]","True","AA","","False","True",1,108,1,"AA8888",5.405,4,28.7,23,0,1,1,37,0
4,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","False","88","False","False","False",1,108,1,"AAA888",72.898,4,28.7,23,4,6,2,37,0
4,"88A8AA","Amy,Ben,You","[[False, False, False], [True, True, True]]","True","88","True","True","True",2,108,1,"AAA888",24.17,4,28.7,23,4,6,2,37,0
5,"88AAA8","Ben,You,Amy","[[False, False, False], [True, True]]","False","88","False","False","False",1,108,1,"AA88A8",34.301,4,28.7,23,2,5,2,37,0
5,"88AAA8","Ben,You,Amy","[[False, False, False], [True, True]]","True","88","","True","True",2,108,1,"AA88A8",4.835,4,28.7,23,2,5,2,37,0
6,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,108,0,"A8AAA8",6.285,4,28.7,23,2,4,2,37,0
6,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,108,0,"A8AAA8",85.083,4,28.7,23,2,4,2,37,0
7,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,108,0,"A8AA88",7.277,4,28.7,23,1,4,2,37,0
7,"A8AA88","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,108,0,"A8AA88",20.688,4,28.7,23,1,4,2,37,0
8,"8888AA","Amy,Ben,You","[[False, True, True]]","False","","False","True","True",1,108,0,"AAAA88",6.294,4,28.7,23,1,3,1,37,0
9,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,108,0,"AAA8A8",6.482,4,28.7,23,3,10,3,37,0
9,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",2,108,0,"AAA8A8",12.756,4,28.7,23,3,10,3,37,0
10,"A8A888","Amy,Ben,You","[[False, False, False], [True, False, True]]","True","AA","False","False","False",1,108,0,"A8A8AA",25.436,4,28.7,23,4,6,2,37,0
1,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","","False","False","False",1,109,0,"AA88A8",63.824,4,38.1,15,2,5,2,24,1
1,"AA88A8","Ben,You,Amy","[[False, False, False], [True, True]]","False","","","True","True",2,109,0,"AA88A8",226.369,4,38.1,15,2,5,2,24,1
2,"A8AA88","Ben,You,Amy","[[False, False, False], [False, True]]","False","","False","False","False",1,109,0,"A8AA88",23.082,4,38.1,15,1,4,2,24,1
2,"A8AA88","Ben,You,Amy","[[False, False, False], [False, True]]","False","","","False","True",2,109,0,"A8AA88",122.207,4,38.1,15,1,4,2,24,1
3,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","False","88","False","True","False",1,109,1,"AAAA88",8.172,4,38.1,15,1,4,2,24,1
3,"8888AA","You,Amy,Ben","[[False, False, True], [True]]","True","88","","","True",2,109,1,"AAAA88",4.451,4,38.1,15,1,4,2,24,1
4,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","False","False",1,109,1,"AAA8A8",10.18,4,38.1,15,3,10,3,24,1
4,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",2,109,1,"AAA8A8",92.341,4,38.1,15,3,10,3,24,1
4,"88A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","","False","True","False",3,109,1,"AAA8A8",7.634,4,38.1,15,3,10,3,24,1
5,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","","False","False","False",1,109,0,"A8A8AA",50.897,4,38.1,15,4,6,2,24,1
5,"A8A8AA","Amy,Ben,You","[[False, False, False], [True, False, True]]","False","","True","False","True",2,109,0,"A8A8AA",89.094,4,38.1,15,4,6,2,24,1
6,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","False","False","False",1,109,0,"A8AAA8",37.374,4,38.1,15,2,4,2,24,1
6,"A8AAA8","You,Amy,Ben","[[False, False, False], [True]]","False","","","","True",2,109,0,"A8AAA8",1.153,4,38.1,15,2,4,2,24,1
7,"AA8888","Amy,Ben,You","[[False, False, True]]","True","AA","False","False","True",1,109,1,"AA8888",1.265,4,38.1,15,0,1,1,24,1
8,"AA88AA","Ben,You,Amy","[[False, False, True], [True, True]]","False","AA","True","False","False",1,109,1,"AA88AA",16.576,4,38.1,15,1,4,2,24,1
8,"AA88AA","Ben,You,Amy","[[False, False, True], [True, True]]","True","AA","","True","True",2,109,1,"AA88AA",13.632,4,38.1,15,1,4,2,24,1
9,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,109,0,"A8A8A8",41.724,4,38.1,15,3,10,3,24,1
9,"A8A8A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,109,0,"A8A8A8",36.669,4,38.1,15,3,10,3,24,1
10,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,109,0,"AAA888",3.74,4,38.1,15,4,10,3,24,1
10,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","True","False","False",2,109,0,"AAA888",2.039,4,38.1,15,4,10,3,24,1
10,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",3,109,0,"AAA888",1.411,4,38.1,15,4,10,3,24,1
1,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,110,0,"AA88A8",44.362,2,15.5,64,4,10,3,23,0
1,"88AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,110,0,"AA88A8",6.847,2,15.5,64,4,10,3,23,0
2,"A8AA88","Amy,Ben,You","[[False, False, True]]","False","","False","False","True",1,110,0,"A8AA88",6.882,2,15.5,64,1,3,1,23,0
3,"8888AA","Ben,You,Amy","[[True, True]]","True","AA","","True","True",1,110,0,"AAAA88",9.431,2,15.5,64,1,2,1,23,0
4,"AA8888","You,Amy,Ben","[[True]]","True","AA","","","True",1,110,1,"AA8888",5.485,2,15.5,64,0,1,1,23,0
5,"88A8AA","Ben,You,Amy","[[False, False, True], [True, True]]","True","A8","","False","False",1,110,0,"AAA888",7.247,2,15.5,64,2,4,2,23,0
6,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","False","AA","False","False","False",1,110,0,"A8A8AA",5.538,2,15.5,64,2,4,2,23,0
6,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","True","AA","","False","True",2,110,0,"A8A8AA",8.989,2,15.5,64,2,4,2,23,0
7,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","A8","False","False","False",1,110,0,"AAA8A8",5.071,2,15.5,64,3,10,3,23,0
7,"AAA8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","True","A8","","","False",2,110,0,"AAA8A8",9.006,2,15.5,64,3,10,3,23,0
8,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","88","False","False","False",1,110,0,"A8AAA8",10.477,2,15.5,64,4,10,3,23,0
8,"A8AAA8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","88","False","True","False",2,110,0,"A8AAA8",11.017,2,15.5,64,4,10,3,23,0
9,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,110,1,"A8A8A8",3.145,2,15.5,64,3,10,3,23,0
9,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,110,1,"A8A8A8",12.702,2,15.5,64,3,10,3,23,0
9,"A8A8A8","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,110,1,"A8A8A8",2.372,2,15.5,64,3,10,3,23,0
10,"88AA88","You,Amy,Ben","[[False, True, True], [True]]","False","AA","True","True","False",1,110,0,"AA88AA",3.533,2,15.5,64,1,3,2,23,0
10,"88AA88","You,Amy,Ben","[[False, True, True], [True]]","True","AA","","","True",2,110,0,"AA88AA",7.979,2,15.5,64,1,3,2,23,0
1,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","False","False","False",1,111,1,"AAA888",25.445,4,58.3,25,4,10,3,22,1
1,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","True","False","False",2,111,1,"AAA888",5.547,4,58.3,25,4,10,3,22,1
1,"88A8AA","You,Amy,Ben","[[False, False, False], [False, True, False], [False]]","False","","","","False",3,111,1,"AAA888",330.068,4,58.3,25,4,10,3,22,1
2,"A888AA","Amy,Ben,You","[[False, False, True]]","False","","False","False","True",1,111,0,"A8AA88",69.119,4,58.3,25,1,3,1,22,1
3,"AAAA88","You,Amy,Ben","[[False, False, True], [True]]","False","AA","False","True","False",1,111,1,"AAAA88",29.085,4,58.3,25,1,4,2,22,1
3,"AAAA88","You,Amy,Ben","[[False, False, True], [True]]","True","AA","","","True",2,111,1,"AAAA88",4.739,4,58.3,25,1,4,2,22,1
4,"AA88A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","False","A8","False","False","False",1,111,0,"AA88A8",120.288,4,58.3,25,4,10,3,22,1
4,"AA88A8","Amy,Ben,You","[[False, False, False], [False, True, False], [False, True, False]]","True","A8","False","True","False",2,111,0,"AA88A8",145.896,4,58.3,25,4,10,3,22,1
5,"A8AAA8","Ben,You,Amy","[[False, False, False], [False, True]]","True","88","","False","False",1,111,0,"A8AAA8",212.203,4,58.3,25,2,5,2,22,1
6,"AAA8A8","Ben,You,Amy","[[False, False, False], [True, False, True], [True, False]]","True","A8","","False","False",1,111,0,"AAA8A8",27.962,4,58.3,25,3,10,3,22,1
7,"A8A888","Ben,You,Amy","[[False, False, False], [False, True]]","True","A8","","False","False",1,111,0,"A8A8AA",42.107,4,58.3,25,2,4,2,22,1
